# Region            : cellZone gateZone
# Cells             : 4025
# Volume            : 1.732691518589e-04
# Time              	volAverage(Ma)	volAverage(T)	volAverage(rho)	volAverage(p)
1.8625632e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
1.914105e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
1.96576e-05         	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.0176782e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.0695359e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.1213092e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.1729965e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.2245941e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.2761722e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.3278585e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.3798045e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.4316898e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.4834922e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.5352087e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.586832e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.6384299e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.6901311e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.7420939e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.7940065e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.8458365e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.8975812e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
2.949241e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.0008682e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.0525891e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.1045617e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.1565018e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.2083601e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.2601336e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.3118197e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.3634781e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.4152286e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.4672155e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.5191872e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.5710837e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.6229016e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.6746403e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.7263398e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.7781082e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.8300856e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.8820942e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.9340318e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
3.9858902e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.0376699e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.0894062e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.1411951e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.1931567e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.2452041e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.2971896e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.3491036e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.4009501e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.4527388e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.504541e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.5564718e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.6085616e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.6605974e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.7125631e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.7644646e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.8162945e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.8681136e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.9200216e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
4.9720939e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.0241803e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.0762067e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.1281698e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.1800718e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.23193e-05         	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.2838142e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.3358306e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.3879671e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.4400506e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.4920669e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.5440174e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.5958981e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.6477737e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.6997456e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.7518833e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.8040167e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.8560878e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.9080952e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
5.9600392e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.0119498e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.0639049e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.1159932e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.1681724e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.2202956e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.2723516e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.3243507e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.3762914e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.4282396e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.480284e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.5324797e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.5846587e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.6367786e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.6888415e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.7408477e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.7928192e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.8448273e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.8969691e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
6.9492005e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.0013778e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.0534896e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.1055386e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.1575243e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.2095148e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.2616161e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.313852e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.3660791e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.4182434e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.4703482e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.5223983e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.5744248e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.6265048e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.6787029e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.7309777e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.7831969e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.8353522e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.8874518e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.939496e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
7.9915534e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.0437161e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.0959957e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.1482697e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.2004835e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.2526424e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.3047439e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.356822e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.4089562e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.4612091e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.5135318e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.5657977e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.6179995e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.6701451e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.7222386e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.7743539e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.8265738e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.8788907e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.931209e-05        	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
8.9834669e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.0356729e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.0878254e-05       	2.501814636762e+00	2.890000000000e+02	1.220000286303e+00	1.012264000000e+05
9.1399623e-05       	2.501814636762e+00	2.890000000001e+02	1.220000286303e+00	1.012264000001e+05
9.1921643e-05       	2.501814636760e+00	2.890000000003e+02	1.220000286306e+00	1.012264000004e+05
9.2444592e-05       	2.501814636755e+00	2.890000000011e+02	1.220000286314e+00	1.012264000014e+05
9.2968274e-05       	2.501814636735e+00	2.890000000040e+02	1.220000286344e+00	1.012264000048e+05
9.3491385e-05       	2.501814636671e+00	2.890000000134e+02	1.220000286438e+00	1.012264000159e+05
9.4013881e-05       	2.501814636474e+00	2.890000000426e+02	1.220000286726e+00	1.012264000501e+05
9.4535863e-05       	2.501814635888e+00	2.890000001296e+02	1.220000287569e+00	1.012264001505e+05
9.5057359e-05       	2.501814634239e+00	2.890000003758e+02	1.220000289918e+00	1.012264004316e+05
9.5579108e-05       	2.501814629828e+00	2.890000010390e+02	1.220000296131e+00	1.012264011794e+05
9.6101777e-05       	2.501814618638e+00	2.890000027335e+02	1.220000311724e+00	1.012264030668e+05
9.6625467e-05       	2.501814591863e+00	2.890000068199e+02	1.220000348676e+00	1.012264075645e+05
9.7149131e-05       	2.501814531802e+00	2.890000160568e+02	1.220000430954e+00	1.012264176289e+05
9.7672207e-05       	2.501814405841e+00	2.890000355718e+02	1.220000602837e+00	1.012264387367e+05
9.8194789e-05       	2.501814158309e+00	2.890000742060e+02	1.220000940684e+00	1.012264803457e+05
9.8716811e-05       	2.501813701511e+00	2.890001460342e+02	1.220001566317e+00	1.012265575805e+05
9.9238678e-05       	2.501812902762e+00	2.890002728467e+02	1.220002667021e+00	1.012266938787e+05
9.9761229e-05       	2.501811581205e+00	2.890004850186e+02	1.220004503278e+00	1.012269222111e+05
0.00010028476       	2.501809512838e+00	2.890008220397e+02	1.220007412468e+00	1.012272861319e+05
0.00010080892       	2.501806459759e+00	2.890013295936e+02	1.220011792648e+00	1.012278383302e+05
0.00010133249       	2.501802222440e+00	2.890020525425e+02	1.220018065583e+00	1.012286362356e+05
0.00010185544       	2.501796693556e+00	2.890030260324e+02	1.220026640950e+00	1.012297367131e+05
0.00010237785       	2.501789876016e+00	2.890042683525e+02	1.220037878174e+00	1.012311898276e+05
0.00010289983       	2.501781875326e+00	2.890057733807e+02	1.220052009432e+00	1.012330261828e+05
0.00010342218       	2.501772625424e+00	2.890075574245e+02	1.220069405670e+00	1.012352942883e+05
0.00010394548       	2.501761904929e+00	2.890096530189e+02	1.220090479979e+00	1.012380458655e+05
0.00010446968       	2.501749172827e+00	2.890121454205e+02	1.220115903255e+00	1.012413688766e+05
0.00010499377       	2.501733712493e+00	2.890151535072e+02	1.220146482856e+00	1.012453720146e+05
0.00010551727       	2.501714792416e+00	2.890188126264e+02	1.220183143675e+00	1.012501838879e+05
0.00010604032       	2.501691931579e+00	2.890232363954e+02	1.220226803324e+00	1.012559361573e+05
0.00010656282       	2.501665124107e+00	2.890284730671e+02	1.220278153160e+00	1.012627312393e+05
0.00010708528       	2.501634800071e+00	2.890345016389e+02	1.220337687826e+00	1.012706440182e+05
0.00010760853       	2.501601579211e+00	2.890412582378e+02	1.220405731168e+00	1.012797229193e+05
0.00010813264       	2.501565981742e+00	2.890486684410e+02	1.220482418065e+00	1.012899886203e+05
0.00010865722       	2.501528070002e+00	2.890567093072e+02	1.220567918610e+00	1.013014681365e+05
0.00010918121       	2.501487349721e+00	2.890653643594e+02	1.220661566084e+00	1.013140623609e+05
0.00010970461       	2.501443037757e+00	2.890747051829e+02	1.220763160322e+00	1.013277407804e+05
0.00011022748       	2.501394350786e+00	2.890847967025e+02	1.220872037395e+00	1.013424023989e+05
0.00011075          	2.501340958302e+00	2.890957402847e+02	1.220988460226e+00	1.013580751991e+05
0.00011127302       	2.501282992573e+00	2.891076658992e+02	1.221113877280e+00	1.013749738417e+05
0.0001117969        	2.501221349644e+00	2.891204728708e+02	1.221248140356e+00	1.013930721464e+05
0.00011232162       	2.501157421568e+00	2.891340173595e+02	1.221391673692e+00	1.014124318030e+05
0.00011284613       	2.501092069306e+00	2.891481416962e+02	1.221544422477e+00	1.014330368138e+05
0.00011337006       	2.501025416125e+00	2.891627496520e+02	1.221705691761e+00	1.014547838640e+05
0.00011389357       	2.500956440065e+00	2.891779608490e+02	1.221875903043e+00	1.014777430606e+05
0.00011441657       	2.500883639362e+00	2.891939909973e+02	1.222055341338e+00	1.015019777181e+05
0.00011493965       	2.500805564290e+00	2.892110805717e+02	1.222244636494e+00	1.015276010286e+05
0.00011546352       	2.500721486056e+00	2.892294187894e+02	1.222444869076e+00	1.015547876260e+05
0.0001159882        	2.500631877153e+00	2.892490003509e+02	1.222656280938e+00	1.015835846718e+05
0.0001165132        	2.500538065960e+00	2.892696936185e+02	1.222879211382e+00	1.016140415249e+05
0.00011703761       	2.500441651038e+00	2.892912788705e+02	1.223113451315e+00	1.016461213161e+05
0.00011756148       	2.500343574696e+00	2.893136573435e+02	1.223359750151e+00	1.016799216655e+05
0.00011808482       	2.500242779241e+00	2.893367175645e+02	1.223617212283e+00	1.017152910612e+05
0.0001186079        	2.500138027038e+00	2.893603923722e+02	1.223883727526e+00	1.017519025133e+05
0.00011913158       	2.500027976407e+00	2.893848261102e+02	1.224158458286e+00	1.017896368917e+05
0.00011965608       	2.499912137448e+00	2.894099961096e+02	1.224439026820e+00	1.018281173315e+05
0.00012018131       	2.499791168992e+00	2.894359039748e+02	1.224724682011e+00	1.018672010601e+05
0.00012070624       	2.499666825038e+00	2.894626799803e+02	1.225017920843e+00	1.019072815716e+05
0.00012123062       	2.499540393401e+00	2.894900548290e+02	1.225317646051e+00	1.019481906596e+05
0.00012175457       	2.499413170800e+00	2.895178752222e+02	1.225624941686e+00	1.019900882736e+05
0.00012227805       	2.499285586712e+00	2.895460229575e+02	1.225940069952e+00	1.020330064062e+05
0.00012280173       	2.499156756908e+00	2.895745373712e+02	1.226262896856e+00	1.020769252543e+05
0.00012332624       	2.499024743446e+00	2.896037076324e+02	1.226594557067e+00	1.021220347852e+05
0.00012385146       	2.498887746070e+00	2.896338567324e+02	1.226935817742e+00	1.021684849394e+05
0.00012437688       	2.498744666863e+00	2.896652058462e+02	1.227286838995e+00	1.022163381300e+05
0.00012490169       	2.498595461210e+00	2.896978399516e+02	1.227647991062e+00	1.022656766431e+05
0.00012542602       	2.498441027025e+00	2.897317139189e+02	1.228020059776e+00	1.023166199877e+05
0.0001259498        	2.498282939258e+00	2.897666413493e+02	1.228403242580e+00	1.023691895190e+05
0.00012647345       	2.498122445911e+00	2.898024524280e+02	1.228798170549e+00	1.024234568244e+05
0.00012699778       	2.497960143617e+00	2.898390846865e+02	1.229206067605e+00	1.024795684671e+05
0.00012752282       	2.497795224702e+00	2.898765561712e+02	1.229627261937e+00	1.025375597101e+05
0.00012804863       	2.497625641779e+00	2.899148785393e+02	1.230059921325e+00	1.025971565200e+05
0.00012857396       	2.497450683792e+00	2.899540099968e+02	1.230501301232e+00	1.026579445389e+05
0.00012909877       	2.497270110172e+00	2.899939205926e+02	1.230949408117e+00	1.027196132211e+05
0.00012962315       	2.497085054487e+00	2.900344165447e+02	1.231401721976e+00	1.027817486545e+05
0.00013014718       	2.496897329440e+00	2.900756415341e+02	1.231861494754e+00	1.028448325733e+05
0.00013067156       	2.496707821768e+00	2.901174340488e+02	1.232328540130e+00	1.029088253363e+05
0.00013119667       	2.496517093624e+00	2.901597734453e+02	1.232804689745e+00	1.029739943107e+05
0.00013172251       	2.496324922022e+00	2.902026703703e+02	1.233290798235e+00	1.030404796451e+05
0.00013224834       	2.496130475940e+00	2.902460589141e+02	1.233784616671e+00	1.031079698681e+05
0.00013277359       	2.495932324078e+00	2.902901975067e+02	1.234286904919e+00	1.031766228109e+05
0.00013329842       	2.495728626896e+00	2.903353969732e+02	1.234798783582e+00	1.032466423900e+05
0.00013382266       	2.495518696014e+00	2.903818070124e+02	1.235319970898e+00	1.033180207239e+05
0.00013434689       	2.495302352230e+00	2.904295893109e+02	1.235852436971e+00	1.033910481510e+05
0.00013487188       	2.495079744192e+00	2.904787532124e+02	1.236397225960e+00	1.034658719073e+05
0.00013539752       	2.494852036845e+00	2.905291555138e+02	1.236954889773e+00	1.035425474068e+05
0.00013592383       	2.494620266108e+00	2.905806405693e+02	1.237525834043e+00	1.036211060840e+05
0.00013644956       	2.494385568181e+00	2.906330556004e+02	1.238109661017e+00	1.037014875300e+05
0.0001369748        	2.494148052140e+00	2.906864119287e+02	1.238706945947e+00	1.037837566266e+05
0.0001374996        	2.493906426014e+00	2.907406749124e+02	1.239316560791e+00	1.038677354733e+05
