# Force and moment coefficients
# dragDir         : (1.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
# sideDir         : (0.0000000000e+00 0.0000000000e+00 -1.0000000000e+00)
# liftDir         : (0.0000000000e+00 1.0000000000e+00 0.0000000000e+00)
# rollAxis        : (1.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
# pitchAxis       : (0.0000000000e+00 0.0000000000e+00 -1.0000000000e+00)
# yawAxis         : (0.0000000000e+00 1.0000000000e+00 0.0000000000e+00)
# magUInf         : 1.0000000000e+00
# lRef            : 2.0000000000e+00
# Aref            : 2.0000000000e+00
# CofR            : (0.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
#
# Time            	Cd                	Cd(f)             	Cd(r)             	Cl                	Cl(f)             	Cl(r)             	CmPitch           	CmRoll            	CmYaw             	Cs                	Cs(f)             	Cs(r)             
178               	3.0022681440e-03	1.4964651776e-03	1.5058029663e-03	1.8675577405e-05	-1.7919096034e-05	3.6594673439e-05	-2.7256884736e-05	-4.6688943512e-06	7.5056703599e-04	0.0000000000e+00	7.5056703599e-04	-7.5056703599e-04
179               	3.0112440435e-03	1.5012269180e-03	1.5100171255e-03	1.7580415077e-05	-1.8666904892e-05	3.6247319969e-05	-2.7457112430e-05	-4.3951037692e-06	7.5281101089e-04	0.0000000000e+00	7.5281101089e-04	-7.5281101089e-04
180               	3.0202345474e-03	1.5060003761e-03	1.5142341713e-03	1.6467590408e-05	-1.9418144321e-05	3.5885734729e-05	-2.7651939525e-05	-4.1168976019e-06	7.5505863685e-04	0.0000000000e+00	7.5505863685e-04	-7.5505863685e-04
181               	3.0292284299e-03	1.5107777837e-03	1.5184506462e-03	1.5345724995e-05	-2.0173084649e-05	3.5518809644e-05	-2.7845947146e-05	-3.8364312488e-06	7.5730710748e-04	0.0000000000e+00	7.5730710748e-04	-7.5730710748e-04
182               	3.0382151439e-03	1.5155541352e-03	1.5226610087e-03	1.4213746936e-05	-2.0934419179e-05	3.5148166115e-05	-2.8041292647e-05	-3.5534367340e-06	7.5955378598e-04	0.0000000000e+00	7.5955378598e-04	-7.5955378598e-04
183               	3.0471847657e-03	1.5203287475e-03	1.5268560182e-03	1.3054541466e-05	-2.1703209004e-05	3.4757750470e-05	-2.8230479737e-05	-3.2636353665e-06	7.6179619142e-04	0.0000000000e+00	7.6179619142e-04	-7.6179619142e-04
184               	3.0561279511e-03	1.5250944271e-03	1.5310335240e-03	1.1878193934e-05	-2.2473238236e-05	3.4351432170e-05	-2.8412335203e-05	-2.9695484835e-06	7.6403198778e-04	0.0000000000e+00	7.6403198778e-04	-7.6403198778e-04
185               	3.0650359030e-03	1.5298431519e-03	1.5351927511e-03	1.0699198433e-05	-2.3244410640e-05	3.3943609073e-05	-2.8594009856e-05	-2.6747996082e-06	7.6625897576e-04	0.0000000000e+00	7.6625897576e-04	-7.6625897576e-04
186               	3.0739003472e-03	1.5345744964e-03	1.5393258508e-03	9.5027089026e-06	-2.4021067853e-05	3.3523776755e-05	-2.8772422304e-05	-2.3756772256e-06	7.6847508681e-04	0.0000000000e+00	7.6847508681e-04	-7.6847508681e-04
187               	3.0827135146e-03	1.5392861332e-03	1.5434273814e-03	8.2824963961e-06	-2.4803958283e-05	3.3086454679e-05	-2.8945206481e-05	-2.0706240990e-06	7.7067837866e-04	0.0000000000e+00	7.7067837866e-04	-7.7067837866e-04
188               	3.0914681267e-03	1.5439697025e-03	1.5474984242e-03	7.0574432320e-06	-2.5591311543e-05	3.2648754775e-05	-2.9120033159e-05	-1.7643608080e-06	7.7286703168e-04	0.0000000000e+00	7.7286703168e-04	-7.7286703168e-04
189               	3.1001573824e-03	1.5486228605e-03	1.5515345219e-03	5.8233228394e-06	-2.6382992282e-05	3.2206315121e-05	-2.9294653702e-05	-1.4558307098e-06	7.7503934559e-04	0.0000000000e+00	7.7503934559e-04	-7.7503934559e-04
190               	3.1087749450e-03	1.5532462818e-03	1.5555286632e-03	4.5647628950e-06	-2.7179722053e-05	3.1744484948e-05	-2.9462103500e-05	-1.1411907238e-06	7.7719373624e-04	0.0000000000e+00	7.7719373624e-04	-7.7719373624e-04
191               	3.1173149282e-03	1.5578333509e-03	1.5594815773e-03	3.2964528725e-06	-2.7978889365e-05	3.1275342238e-05	-2.9627115802e-05	-8.2411321813e-07	7.7932873205e-04	0.0000000000e+00	7.7932873205e-04	-7.7932873205e-04
192               	3.1257718812e-03	1.5623810516e-03	1.5633908296e-03	2.0195559348e-06	-2.8781346983e-05	3.0800902918e-05	-2.9791124951e-05	-5.0488898369e-07	7.8144297031e-04	0.0000000000e+00	7.8144297031e-04	-7.8144297031e-04
193               	3.1341407724e-03	1.5668900387e-03	1.5672507337e-03	7.2138996429e-07	-2.9588218555e-05	3.0309608519e-05	-2.9948913537e-05	-1.8034749107e-07	7.8353519310e-04	0.0000000000e+00	7.8353519310e-04	-7.8353519310e-04
194               	3.1424169718e-03	1.5713589991e-03	1.5710579727e-03	-6.0205280044e-07	-3.0400186687e-05	2.9798133887e-05	-3.0099160287e-05	1.5051320011e-07	7.8560424295e-04	0.0000000000e+00	7.8560424295e-04	-7.8560424295e-04
195               	3.1505962336e-03	1.5757810791e-03	1.5748151545e-03	-1.9318491506e-06	-3.1215785496e-05	2.9283936345e-05	-3.0249860921e-05	4.8296228765e-07	7.8764905840e-04	0.0000000000e+00	7.8764905840e-04	-7.8764905840e-04
196               	3.1586746772e-03	1.5801546231e-03	1.5785200541e-03	-3.2691379648e-06	-3.2033183989e-05	2.8764046024e-05	-3.0398615006e-05	8.1728449119e-07	7.8966866931e-04	0.0000000000e+00	7.8966866931e-04	-7.8966866931e-04
